id,attack_cat
16625,DoS
16626,Generic
16627,Fuzzers
16628,Generic
16629,Fuzzers
16630,Generic
16631,DoS
16632,Fuzzers
16633,Exploits
16634,DoS
16635,Fuzzers
16636,Generic
16637,Generic
16638,Reconnaissance
16639,Exploits
16640,Exploits
16641,Fuzzers
16642,DoS
16643,DoS
16644,Fuzzers
16645,Normal
16646,Exploits
16647,DoS
16648,Fuzzers
16649,Normal
16650,Fuzzers
16651,Fuzzers
16652,DoS
16653,Reconnaissance
16654,Normal
16655,Exploits
16656,Fuzzers
16657,Exploits
16658,DoS
16659,Fuzzers
16660,Generic
16661,DoS
16662,Reconnaissance
16663,Generic
16664,Reconnaissance
16665,Exploits
16666,Generic
16667,Reconnaissance
16668,Fuzzers
16669,Exploits
16670,Fuzzers
16671,Exploits
16672,Normal
16673,Fuzzers
16674,Reconnaissance
16675,Generic
16676,DoS
16677,DoS
16678,DoS
16679,DoS
16680,Normal
16681,Generic
16682,Generic
16683,Normal
16684,Normal
16685,Exploits
16686,DoS
16687,DoS
16688,DoS
16689,Generic
16690,Generic
16691,Reconnaissance
16692,Generic
16693,Fuzzers
16694,Generic
16695,Normal
16696,DoS
16697,Exploits
16698,Normal
16699,DoS
16700,Generic
16701,Fuzzers
16702,DoS
16703,Reconnaissance
16704,DoS
16705,Exploits
16706,Fuzzers
16707,Generic
16708,Normal
16709,Fuzzers
16710,Fuzzers
16711,Fuzzers
16712,Generic
16713,Fuzzers
16714,DoS
16715,Exploits
16716,Fuzzers
16717,Normal
16718,Generic
16719,Generic
16720,Exploits
16721,Generic
16722,Generic
16723,Fuzzers
16724,Reconnaissance
16725,Fuzzers
16726,Normal
16727,Fuzzers
16728,Generic
16729,Fuzzers
16730,Analysis
16731,Normal
16732,Normal
16733,Exploits
16734,DoS
16735,Reconnaissance
16736,Fuzzers
16737,Fuzzers
16738,DoS
16739,Normal
16740,Generic
16741,Fuzzers
16742,DoS
16743,Normal
16744,Reconnaissance
16745,Generic
16746,Exploits
16747,Fuzzers
16748,Exploits
16749,Exploits
16750,Fuzzers
16751,DoS
16752,Reconnaissance
16753,DoS
16754,DoS
16755,Fuzzers
16756,Normal
16757,Exploits
16758,DoS
16759,Normal
16760,DoS
16761,Normal
16762,Fuzzers
16763,DoS
16764,Normal
16765,Fuzzers
16766,Fuzzers
16767,DoS
16768,Fuzzers
16769,Generic
16770,Generic
16771,Normal
16772,Normal
16773,DoS
16774,Generic
16775,DoS
16776,Generic
16777,Normal
16778,DoS
16779,Fuzzers
16780,Generic
16781,Fuzzers
16782,Fuzzers
16783,DoS
16784,Normal
16785,Fuzzers
16786,Generic
16787,Fuzzers
16788,DoS
16789,Fuzzers
16790,DoS
16791,Exploits
16792,Generic
16793,Fuzzers
16794,Normal
16795,Generic
16796,Fuzzers
16797,Exploits
16798,Generic
16799,Reconnaissance
16800,DoS
16801,Normal
16802,Fuzzers
16803,Exploits
16804,Reconnaissance
16805,Exploits
16806,Generic
16807,DoS
16808,Normal
16809,DoS
16810,Exploits
16811,Normal
16812,Fuzzers
16813,DoS
16814,DoS
16815,Fuzzers
16816,DoS
16817,Fuzzers
16818,Generic
16819,Exploits
16820,Generic
16821,Generic
16822,Fuzzers
16823,Exploits
16824,DoS
16825,Reconnaissance
16826,DoS
16827,Generic
16828,Reconnaissance
16829,Generic
16830,Normal
16831,DoS
16832,Exploits
16833,DoS
16834,DoS
16835,Reconnaissance
16836,Normal
16837,Fuzzers
16838,Fuzzers
16839,DoS
16840,Fuzzers
16841,DoS
16842,Generic
16843,DoS
16844,Exploits
16845,Reconnaissance
16846,Generic
16847,Normal
16848,Exploits
16849,Exploits
16850,Fuzzers
16851,Fuzzers
16852,Normal
16853,Normal
16854,Normal
16855,Fuzzers
16856,DoS
16857,DoS
16858,Fuzzers
16859,Fuzzers
16860,Exploits
16861,DoS
16862,Generic
16863,Fuzzers
16864,DoS
16865,Reconnaissance
16866,Fuzzers
16867,DoS
16868,Fuzzers
16869,DoS
16870,Exploits
16871,Normal
16872,Normal
16873,Generic
16874,Fuzzers
16875,DoS
16876,Exploits
16877,Generic
16878,Generic
16879,Fuzzers
16880,DoS
16881,Exploits
16882,Exploits
16883,Exploits
16884,Normal
16885,Normal
16886,Fuzzers
16887,DoS
16888,Generic
16889,Normal
16890,Exploits
16891,Exploits
16892,Fuzzers
16893,DoS
16894,DoS
16895,Exploits
16896,Normal
16897,Exploits
16898,Generic
16899,DoS
16900,Generic
16901,Generic
16902,Normal
16903,Exploits
16904,Normal
16905,Exploits
16906,Generic
16907,Exploits
16908,Exploits
16909,Normal
16910,Normal
16911,Reconnaissance
16912,DoS
16913,DoS
16914,Fuzzers
16915,DoS
16916,Generic
16917,DoS
16918,DoS
16919,DoS
16920,Generic
16921,Normal
16922,Exploits
16923,Normal
16924,Fuzzers
16925,Reconnaissance
16926,Generic
16927,Normal
16928,Normal
16929,Fuzzers
16930,DoS
16931,Fuzzers
16932,DoS
16933,Exploits
16934,Generic
16935,Generic
16936,DoS
16937,Normal
16938,DoS
16939,Fuzzers
16940,Normal
16941,Exploits
16942,Normal
16943,Generic
16944,Normal
16945,DoS
16946,DoS
16947,Generic
16948,Fuzzers
16949,Normal
16950,Generic
16951,Generic
16952,Normal
16953,Exploits
16954,Generic
16955,Fuzzers
16956,DoS
16957,Shellcode
16958,Normal
16959,Generic
16960,Fuzzers
16961,Reconnaissance
16962,DoS
16963,Generic
16964,DoS
16965,Exploits
16966,Exploits
16967,Normal
16968,DoS
16969,Fuzzers
16970,Normal
16971,DoS
16972,Exploits
16973,DoS
16974,Fuzzers
16975,Normal
16976,Normal
16977,Fuzzers
16978,DoS
16979,Exploits
16980,Reconnaissance
16981,Exploits
16982,Generic
16983,Normal
16984,Exploits
16985,Fuzzers
16986,Generic
16987,Fuzzers
16988,Fuzzers
16989,Exploits
16990,Exploits
16991,Generic
16992,Fuzzers
16993,DoS
16994,DoS
16995,DoS
16996,Normal
16997,Exploits
16998,Normal
16999,Fuzzers
17000,DoS
17001,Fuzzers
17002,Generic
17003,Generic
17004,Generic
17005,Normal
17006,DoS
17007,Fuzzers
17008,Generic
17009,Fuzzers
17010,Fuzzers
17011,Normal
17012,Generic
17013,Generic
17014,Exploits
17015,DoS
17016,Fuzzers
17017,DoS
17018,Generic
17019,Fuzzers
17020,DoS
17021,Reconnaissance
17022,DoS
17023,Normal
17024,DoS
17025,DoS
17026,Fuzzers
17027,DoS
17028,Fuzzers
17029,Generic
17030,Normal
17031,Exploits
17032,Normal
17033,Exploits
17034,DoS
17035,DoS
17036,Reconnaissance
17037,Generic
17038,DoS
17039,Normal
17040,Normal
17041,Fuzzers
17042,Reconnaissance
17043,Exploits
17044,Fuzzers
17045,Generic
17046,Exploits
17047,Exploits
17048,Exploits
17049,Generic
17050,Fuzzers
17051,Fuzzers
17052,Generic
17053,Exploits
17054,Fuzzers
17055,Fuzzers
17056,Exploits
17057,Generic
17058,Fuzzers
17059,Normal
17060,DoS
17061,Exploits
17062,Fuzzers
17063,Reconnaissance
17064,Fuzzers
17065,Normal
17066,Normal
17067,Normal
17068,Normal
17069,Generic
17070,Fuzzers
17071,Reconnaissance
17072,Normal
17073,DoS
17074,Reconnaissance
17075,DoS
17076,Fuzzers
17077,Normal
17078,Reconnaissance
17079,Fuzzers
17080,Exploits
17081,Normal
17082,DoS
17083,Exploits
17084,Normal
17085,Exploits
17086,Fuzzers
17087,Fuzzers
17088,Generic
17089,DoS
17090,Fuzzers
17091,DoS
17092,Fuzzers
17093,Fuzzers
17094,Normal
17095,Normal
17096,Reconnaissance
17097,Fuzzers
17098,Exploits
17099,Generic
17100,Fuzzers
17101,Fuzzers
17102,Normal
17103,Exploits
17104,Generic
17105,Fuzzers
17106,Exploits
17107,Exploits
17108,DoS
17109,DoS
17110,Fuzzers
17111,Normal
17112,Exploits
17113,Fuzzers
17114,DoS
17115,Exploits
17116,DoS
17117,Fuzzers
17118,Exploits
17119,Normal
17120,Fuzzers
17121,Fuzzers
17122,DoS
17123,Exploits
17124,Exploits
17125,DoS
17126,Generic
17127,Generic
17128,Exploits
17129,DoS
17130,Reconnaissance
17131,Exploits
17132,DoS
17133,Fuzzers
17134,Generic
17135,Normal
17136,Generic
17137,Normal
17138,Fuzzers
17139,Normal
17140,DoS
17141,DoS
17142,Fuzzers
17143,Fuzzers
17144,DoS
17145,Normal
17146,DoS
17147,Fuzzers
17148,Normal
17149,Generic
17150,Fuzzers
17151,Backdoor
17152,Fuzzers
17153,Exploits
17154,Reconnaissance
17155,DoS
17156,DoS
17157,Fuzzers
17158,Fuzzers
17159,Exploits
17160,Generic
17161,Reconnaissance
17162,Generic
17163,DoS
17164,Exploits
17165,Generic
17166,DoS
17167,Generic
17168,DoS
17169,Exploits
17170,Generic
17171,DoS
17172,Normal
17173,DoS
17174,Normal
17175,DoS
17176,Fuzzers
17177,DoS
17178,DoS
17179,Exploits
17180,Fuzzers
17181,Exploits
17182,Fuzzers
17183,DoS
17184,Exploits
17185,Generic
17186,Generic
17187,Reconnaissance
17188,DoS
17189,Fuzzers
17190,Generic
17191,DoS
17192,Reconnaissance
17193,Exploits
17194,Generic
17195,Normal
17196,Generic
17197,Fuzzers
17198,Fuzzers
17199,Fuzzers
17200,DoS
17201,Analysis
17202,DoS
17203,Normal
17204,Normal
17205,Exploits
17206,Generic
17207,Fuzzers
17208,Generic
17209,Generic
17210,Generic
17211,DoS
17212,Reconnaissance
17213,DoS
17214,Exploits
17215,Generic
17216,Fuzzers
17217,Normal
17218,DoS
17219,Generic
17220,Normal
17221,DoS
17222,Fuzzers
17223,Fuzzers
17224,DoS
17225,Fuzzers
17226,Normal
17227,Fuzzers
17228,Reconnaissance
17229,Generic
17230,Normal
17231,Generic
17232,Normal
17233,Reconnaissance
17234,Normal
17235,Exploits
17236,Exploits
17237,Fuzzers
17238,Fuzzers
17239,Exploits
17240,Exploits
17241,Exploits
17242,Fuzzers
17243,Normal
17244,Exploits
17245,Normal
17246,Normal
17247,Generic
17248,Exploits
17249,DoS
17250,Generic
17251,Exploits
17252,DoS
17253,Normal
17254,Fuzzers
17255,Reconnaissance
17256,Generic
17257,Fuzzers
17258,Normal
17259,Fuzzers
17260,Fuzzers
17261,Normal
17262,Fuzzers
17263,Normal
17264,Fuzzers
17265,DoS
17266,DoS
17267,Generic
17268,Generic
17269,Generic
17270,Normal
17271,Reconnaissance
17272,Exploits
17273,Generic
17274,Generic
17275,Fuzzers
17276,Generic
17277,Fuzzers
17278,Normal
17279,Exploits
17280,DoS
17281,Generic
17282,Exploits
17283,Normal
17284,Fuzzers
17285,Exploits
17286,DoS
17287,Exploits
17288,Exploits
17289,Reconnaissance
17290,DoS
17291,Fuzzers
17292,Reconnaissance
17293,Fuzzers
17294,Exploits
17295,Exploits
17296,Normal
17297,Normal
17298,Exploits
17299,Fuzzers
17300,Fuzzers
17301,Shellcode
17302,Fuzzers
17303,Normal
17304,Generic
17305,Fuzzers
17306,Normal
17307,Fuzzers
17308,DoS
17309,Generic
17310,Generic
17311,Fuzzers
17312,Exploits
17313,Exploits
17314,Generic
17315,Fuzzers
17316,Fuzzers
17317,DoS
17318,Exploits
17319,Generic
17320,Fuzzers
17321,Fuzzers
17322,Generic
17323,Fuzzers
17324,Fuzzers
17325,Normal
17326,Exploits
17327,Generic
17328,Reconnaissance
17329,Reconnaissance
17330,Normal
17331,Normal
17332,Fuzzers
17333,DoS
17334,Generic
17335,Generic
17336,Generic
17337,Reconnaissance
17338,Normal
17339,Exploits
17340,Normal
17341,Exploits
17342,Exploits
17343,DoS
17344,Generic
17345,Fuzzers
17346,Fuzzers
17347,Fuzzers
17348,Fuzzers
17349,DoS
17350,Fuzzers
17351,Reconnaissance
17352,Fuzzers
17353,Generic
17354,DoS
17355,Fuzzers
17356,Generic
17357,Normal
17358,Generic
17359,Fuzzers
17360,DoS
17361,Normal
17362,DoS
17363,Fuzzers
17364,Fuzzers
17365,DoS
17366,DoS
17367,Fuzzers
17368,DoS
17369,Generic
17370,Generic
17371,Generic
17372,DoS
17373,DoS
17374,Generic
17375,Normal
17376,DoS
17377,Fuzzers
17378,Generic
17379,Fuzzers
17380,DoS
17381,DoS
17382,DoS
17383,DoS
17384,DoS
17385,Fuzzers
17386,Fuzzers
17387,Fuzzers
17388,Fuzzers
17389,Reconnaissance
17390,Exploits
17391,Normal
17392,Generic
17393,Exploits
17394,DoS
17395,Fuzzers
17396,Fuzzers
17397,Exploits
17398,Generic
17399,DoS
17400,Normal
17401,Fuzzers
17402,Fuzzers
17403,Fuzzers
17404,Fuzzers
17405,DoS
17406,DoS
17407,Generic
17408,Generic
17409,Generic
17410,Generic
17411,DoS
17412,Generic
17413,Normal
17414,Exploits
17415,DoS
17416,Fuzzers
17417,Generic
17418,Generic
17419,Fuzzers
17420,DoS
17421,Fuzzers
17422,Exploits
17423,Exploits
17424,DoS
17425,Generic
17426,Exploits
17427,Generic
17428,Fuzzers
17429,Generic
17430,Fuzzers
17431,Fuzzers
17432,Fuzzers
17433,Fuzzers
17434,Normal
17435,Exploits
17436,DoS
17437,Fuzzers
17438,Generic
17439,Fuzzers
17440,Exploits
17441,Fuzzers
17442,Generic
17443,Generic
17444,Fuzzers
17445,Fuzzers
17446,Normal
17447,Fuzzers
17448,DoS
17449,Fuzzers
17450,DoS
17451,Normal
17452,Reconnaissance
17453,Normal
17454,Fuzzers
17455,Fuzzers
17456,Generic
17457,DoS
17458,Exploits
17459,Normal
17460,Exploits
17461,Fuzzers
17462,DoS
17463,DoS
17464,DoS
17465,Generic
17466,Normal
17467,Generic
17468,Generic
17469,DoS
17470,Normal
17471,Fuzzers
17472,Normal
17473,Reconnaissance
17474,Normal
17475,Normal
17476,Exploits
17477,Reconnaissance
17478,Exploits
17479,Normal
17480,Generic
17481,DoS
17482,Fuzzers
17483,Generic
17484,Fuzzers
17485,Exploits
17486,Fuzzers
17487,DoS
17488,Generic
17489,Generic
17490,DoS
17491,Fuzzers
17492,Generic
17493,Generic
17494,DoS
17495,Normal
17496,Normal
17497,Fuzzers
17498,Exploits
17499,DoS
17500,Fuzzers
17501,Fuzzers
17502,Normal
17503,DoS
17504,Fuzzers
17505,Exploits
17506,Reconnaissance
17507,Fuzzers
17508,Normal
17509,Exploits
17510,Normal
17511,DoS
17512,DoS
17513,Exploits
17514,Generic
17515,Exploits
17516,Normal
17517,Exploits
17518,Exploits
17519,Normal
17520,Fuzzers
17521,Exploits
17522,Fuzzers
17523,Exploits
17524,Fuzzers
17525,Normal
17526,Generic
17527,DoS
17528,Generic
17529,Reconnaissance
17530,Fuzzers
17531,Normal
17532,DoS
17533,Fuzzers
17534,Fuzzers
17535,DoS
17536,Exploits
17537,Fuzzers
17538,Fuzzers
17539,Exploits
17540,DoS
17541,Fuzzers
17542,Generic
17543,Normal
17544,Generic
17545,Fuzzers
17546,Exploits
17547,DoS
17548,Generic
17549,Exploits
17550,Fuzzers
17551,Generic
17552,Exploits
17553,Fuzzers
17554,DoS
17555,Generic
17556,Generic
17557,Fuzzers
17558,Exploits
17559,DoS
17560,Normal
17561,Exploits
17562,Generic
17563,Generic
17564,DoS
17565,Fuzzers
17566,Fuzzers
17567,Fuzzers
17568,Normal
17569,Normal
17570,Fuzzers
17571,Fuzzers
17572,DoS
17573,Reconnaissance
17574,Fuzzers
17575,Exploits
17576,DoS
17577,Exploits
17578,Generic
17579,Generic
17580,Generic
17581,Reconnaissance
17582,Generic
17583,Fuzzers
17584,Generic
17585,Exploits
17586,Generic
17587,DoS
17588,Exploits
17589,Exploits
17590,Fuzzers
17591,Exploits
17592,Fuzzers
17593,Fuzzers
17594,Exploits
17595,Exploits
17596,Generic
17597,Exploits
17598,Exploits
17599,DoS
17600,DoS
17601,Generic
17602,Exploits
17603,DoS
17604,DoS
17605,Exploits
17606,Exploits
17607,DoS
17608,Exploits
17609,Generic
17610,Reconnaissance
17611,Exploits
17612,Fuzzers
17613,Exploits
17614,Fuzzers
17615,Exploits
17616,DoS
17617,Generic
17618,Reconnaissance
17619,Normal
17620,Normal
17621,Normal
17622,Normal
17623,DoS
17624,Fuzzers
17625,Normal
17626,Exploits
17627,Fuzzers
17628,Generic
17629,Generic
17630,Normal
17631,Fuzzers
17632,Fuzzers
17633,DoS
17634,Fuzzers
17635,DoS
17636,Exploits
17637,Fuzzers
17638,Normal
17639,Generic
17640,Fuzzers
17641,Fuzzers
17642,DoS
17643,DoS
17644,DoS
17645,Exploits
17646,DoS
17647,Fuzzers
17648,Normal
17649,DoS
17650,Normal
17651,Generic
17652,Exploits
17653,Fuzzers
17654,Fuzzers
17655,Fuzzers
17656,Generic
17657,Normal
17658,Exploits
17659,Generic
17660,Exploits
17661,Exploits
17662,DoS
17663,Fuzzers
17664,DoS
17665,DoS
17666,Fuzzers
17667,Generic
17668,Generic
17669,Fuzzers
17670,Generic
17671,Normal
17672,Fuzzers
17673,Fuzzers
17674,Generic
17675,Normal
17676,Exploits
17677,Fuzzers
17678,Fuzzers
17679,Fuzzers
17680,DoS
17681,Generic
17682,Reconnaissance
17683,Generic
17684,Generic
17685,Reconnaissance
17686,Generic
17687,Normal
17688,Generic
17689,Reconnaissance
17690,Fuzzers
17691,Normal
17692,Generic
17693,DoS
17694,DoS
17695,Normal
17696,Reconnaissance
17697,Exploits
17698,DoS
17699,Generic
17700,Generic
17701,Generic
17702,Generic
17703,DoS
17704,Reconnaissance
17705,Generic
17706,DoS
17707,Normal
17708,Generic
17709,Generic
17710,DoS
17711,Exploits
17712,Generic
17713,Normal
17714,Normal
17715,Generic
17716,Reconnaissance
17717,Generic
17718,Normal
17719,Fuzzers
17720,DoS
17721,Normal
17722,Normal
17723,Fuzzers
17724,Exploits
17725,Fuzzers
17726,Normal
17727,Reconnaissance
17728,Normal
17729,Normal
17730,DoS
17731,Fuzzers
17732,Exploits
17733,Normal
17734,Normal
17735,Normal
17736,Fuzzers
17737,Exploits
17738,DoS
17739,DoS
17740,Reconnaissance
17741,Exploits
17742,Fuzzers
17743,Generic
17744,Normal
17745,DoS
17746,Exploits
17747,DoS
17748,Generic
17749,Fuzzers
17750,Generic
17751,Generic
17752,Fuzzers
17753,Generic
17754,Reconnaissance
17755,DoS
17756,Exploits
17757,Generic
17758,Normal
17759,Fuzzers
17760,DoS
17761,Generic
17762,DoS
17763,Normal
17764,Generic
17765,Generic
17766,Fuzzers
17767,Normal
17768,Fuzzers
17769,Fuzzers
17770,Fuzzers
17771,Generic
17772,Normal
17773,Fuzzers
17774,Fuzzers
17775,Generic
17776,Normal
17777,Exploits
17778,Normal
17779,DoS
17780,Fuzzers
17781,Generic
17782,Exploits
17783,Exploits
17784,Generic
17785,Generic
17786,Fuzzers
17787,DoS
17788,DoS
17789,DoS
17790,DoS
17791,Reconnaissance
17792,Fuzzers
17793,Fuzzers
17794,Reconnaissance
17795,DoS
17796,Normal
17797,DoS
17798,Generic
17799,DoS
17800,Exploits
17801,Fuzzers
17802,Fuzzers
17803,Exploits
17804,Reconnaissance
17805,Fuzzers
17806,Fuzzers
17807,Normal
17808,DoS
17809,DoS
17810,Fuzzers
17811,DoS
17812,Fuzzers
17813,Fuzzers
17814,Fuzzers
17815,Normal
17816,Generic
17817,Fuzzers
17818,Fuzzers
17819,DoS
17820,Exploits
17821,DoS
17822,Fuzzers
17823,Fuzzers
17824,Reconnaissance
17825,Normal
17826,Exploits
17827,Fuzzers
17828,Exploits
17829,DoS
17830,Fuzzers
17831,Normal
17832,Generic
17833,Fuzzers
17834,Exploits
17835,Reconnaissance
17836,DoS
17837,Normal
17838,Fuzzers
17839,Normal
17840,Reconnaissance
17841,Generic
17842,DoS
17843,Normal
17844,Fuzzers
17845,Normal
17846,Generic
17847,Exploits
17848,DoS
17849,Reconnaissance
17850,DoS
17851,Fuzzers
17852,DoS
17853,Normal
17854,DoS
17855,Exploits
17856,Normal
17857,Exploits
17858,Generic
17859,Generic
17860,Exploits
17861,DoS
17862,Normal
17863,Fuzzers
17864,Fuzzers
17865,DoS
17866,Normal
17867,Normal
17868,Exploits
17869,Fuzzers
17870,Fuzzers
17871,Reconnaissance
17872,DoS
17873,Exploits
17874,Fuzzers
17875,Backdoor
17876,DoS
17877,DoS
17878,Fuzzers
17879,DoS
17880,DoS
17881,Fuzzers
17882,Normal
17883,Fuzzers
17884,Normal
17885,Exploits
17886,Fuzzers
17887,Reconnaissance
17888,DoS
17889,Generic
17890,Normal
17891,Fuzzers
17892,Fuzzers
17893,Exploits
17894,Fuzzers
17895,Fuzzers
17896,Reconnaissance
17897,Generic
17898,Generic
17899,Fuzzers
17900,Generic
17901,Generic
17902,Normal
17903,Reconnaissance
17904,Generic
17905,DoS
17906,Normal
17907,Generic
17908,Generic
17909,Generic
17910,Normal
17911,DoS
17912,Generic
17913,DoS
17914,DoS
17915,Generic
17916,Generic
17917,Normal
17918,Normal
17919,DoS
17920,Fuzzers
17921,Generic
17922,Fuzzers
17923,Exploits
17924,Reconnaissance
17925,Normal
17926,Exploits
17927,DoS
17928,Normal
17929,DoS
17930,Fuzzers
17931,DoS
17932,Generic
17933,DoS
17934,Normal
17935,DoS
17936,Fuzzers
17937,Fuzzers
17938,Generic
17939,Generic
17940,DoS
17941,Normal
17942,Normal
17943,DoS
17944,Exploits
17945,DoS
17946,Fuzzers
17947,Fuzzers
17948,Fuzzers
17949,Fuzzers
17950,Generic
17951,DoS
17952,DoS
17953,Exploits
17954,Reconnaissance
17955,DoS
17956,Generic
17957,DoS
17958,Exploits
17959,Exploits
17960,Fuzzers
17961,Exploits
17962,Fuzzers
17963,DoS
17964,Fuzzers
17965,Fuzzers
17966,Normal
17967,Exploits
17968,DoS
17969,Generic
17970,DoS
17971,Fuzzers
17972,Fuzzers
17973,DoS
17974,Generic
17975,Normal
17976,Reconnaissance
17977,DoS
17978,Normal
17979,Generic
17980,DoS
17981,Generic
17982,Exploits
17983,Generic
17984,Generic
17985,Fuzzers
17986,Normal
17987,Exploits
17988,Fuzzers
17989,DoS
17990,Exploits
17991,Exploits
17992,Fuzzers
17993,DoS
17994,Normal
17995,Exploits
17996,DoS
17997,Reconnaissance
17998,Normal
17999,Exploits
18000,DoS
18001,Generic
18002,Generic
18003,Fuzzers
18004,Generic
18005,Exploits
18006,DoS
18007,Generic
18008,Fuzzers
18009,Fuzzers
18010,Fuzzers
18011,DoS
18012,Normal
18013,Exploits
18014,Reconnaissance
18015,Generic
18016,Fuzzers
18017,Fuzzers
18018,Fuzzers
18019,Generic
18020,Reconnaissance
18021,Fuzzers
18022,Fuzzers
18023,Generic
18024,Exploits
18025,Fuzzers
18026,Normal
18027,Exploits
18028,Fuzzers
18029,DoS
18030,DoS
18031,Exploits
18032,Generic
18033,DoS
18034,Fuzzers
18035,DoS
18036,Fuzzers
18037,Normal
18038,Normal
18039,Reconnaissance
18040,Exploits
18041,Fuzzers
18042,Exploits
18043,Fuzzers
18044,Fuzzers
18045,Fuzzers
18046,Normal
18047,Fuzzers
18048,Normal
18049,DoS
18050,DoS
18051,DoS
18052,Normal
18053,Exploits
18054,Generic
18055,Fuzzers
18056,Fuzzers
18057,Fuzzers
18058,Normal
18059,Fuzzers
18060,Generic
18061,Generic
18062,Generic
18063,Fuzzers
18064,Exploits
18065,Fuzzers
18066,Normal
18067,Fuzzers
18068,DoS
18069,Normal
18070,Fuzzers
18071,Reconnaissance
18072,Fuzzers
18073,Fuzzers
18074,Fuzzers
18075,Exploits
18076,Fuzzers
18077,Reconnaissance
18078,Reconnaissance
18079,Exploits
18080,Fuzzers
18081,DoS
18082,DoS
18083,Normal
18084,DoS
18085,Fuzzers
18086,Generic
18087,Generic
18088,Fuzzers
18089,DoS
18090,Fuzzers
18091,Exploits
18092,DoS
18093,Fuzzers
18094,Exploits
18095,Generic
18096,DoS
18097,Fuzzers
18098,DoS
18099,Fuzzers
18100,Reconnaissance
18101,Exploits
18102,Fuzzers
18103,DoS
18104,Exploits
18105,Generic
18106,DoS
18107,Reconnaissance
18108,DoS
18109,Exploits
18110,Fuzzers
18111,Generic
18112,DoS
18113,DoS
18114,Reconnaissance
18115,Fuzzers
18116,Normal
18117,Reconnaissance
18118,Fuzzers
18119,DoS
18120,DoS
18121,DoS
18122,Normal
18123,Normal
18124,Exploits
18125,Generic
18126,Generic
18127,Reconnaissance
18128,Reconnaissance
18129,Generic
18130,Generic
18131,Fuzzers
18132,Fuzzers
18133,Fuzzers
18134,Normal
18135,DoS
18136,Fuzzers
18137,Fuzzers
18138,Generic
18139,Generic
18140,Generic
18141,Fuzzers
18142,DoS
18143,Generic
18144,Reconnaissance
18145,Generic
18146,Exploits
18147,Reconnaissance
18148,Fuzzers
18149,Exploits
18150,DoS
18151,Generic
18152,DoS
18153,DoS
18154,Generic
18155,Reconnaissance
18156,Generic
18157,Exploits
18158,Exploits
18159,Fuzzers
18160,Fuzzers
18161,Generic
18162,Normal
18163,Normal
18164,Fuzzers
18165,Generic
18166,Exploits
18167,Exploits
18168,Fuzzers
18169,Normal
18170,Fuzzers
18171,DoS
18172,Generic
18173,Fuzzers
18174,Exploits
18175,DoS
18176,Fuzzers
18177,Exploits
18178,DoS
18179,Normal
18180,Generic
18181,Fuzzers
18182,Fuzzers
18183,Fuzzers
18184,Fuzzers
18185,Generic
18186,DoS
18187,DoS
18188,Fuzzers
18189,Exploits
18190,Generic
18191,Generic
18192,Exploits
18193,Fuzzers
18194,DoS
18195,Normal
18196,Normal
18197,Generic
18198,Fuzzers
18199,DoS
18200,Fuzzers
18201,Fuzzers
18202,DoS
18203,Fuzzers
18204,DoS
18205,Generic
18206,Generic
18207,Fuzzers
18208,DoS
18209,Generic
18210,DoS
18211,DoS
18212,Normal
18213,Generic
18214,Fuzzers
18215,Generic
18216,Generic
18217,Normal
18218,Normal
18219,DoS
18220,DoS
18221,Generic
18222,Fuzzers
18223,DoS
18224,Fuzzers
18225,DoS
18226,Generic
18227,Normal
18228,Generic
18229,Fuzzers
18230,Fuzzers
18231,Generic
18232,Exploits
18233,DoS
18234,Generic
18235,Fuzzers
18236,Exploits
18237,Exploits
18238,Fuzzers
18239,Normal
18240,Fuzzers
18241,Generic
18242,Fuzzers
18243,Fuzzers
18244,Normal
18245,Exploits
18246,DoS
18247,Exploits
18248,Fuzzers
18249,DoS
18250,Fuzzers
18251,Reconnaissance
18252,Generic
18253,Normal
18254,Generic
18255,Generic
18256,Fuzzers
18257,Generic
18258,Normal
18259,DoS
18260,Fuzzers
18261,Fuzzers
18262,Exploits
18263,Normal
18264,Fuzzers
18265,Generic
18266,Generic
18267,Fuzzers
18268,Generic
18269,DoS
18270,Exploits
18271,Generic
18272,Generic
18273,Fuzzers
18274,Fuzzers
18275,Fuzzers
18276,Fuzzers
18277,Fuzzers
18278,Normal
18279,Fuzzers
18280,Normal
18281,Fuzzers
18282,Normal
18283,Fuzzers
18284,Shellcode
18285,DoS
18286,Generic
18287,Normal
18288,Generic
18289,Reconnaissance
18290,Generic
18291,Exploits
18292,Fuzzers
18293,Exploits
18294,Normal
18295,Generic
18296,Exploits
18297,DoS
18298,Reconnaissance
18299,Generic
18300,Normal
18301,Generic
18302,Normal
18303,Fuzzers
18304,Fuzzers
18305,Normal
18306,Fuzzers
18307,DoS
18308,Generic
18309,Fuzzers
18310,DoS
18311,Exploits
18312,Fuzzers
18313,Generic
18314,Fuzzers
18315,Reconnaissance
18316,Fuzzers
18317,Normal
18318,Fuzzers
18319,Exploits
18320,DoS
18321,Generic
18322,DoS
18323,Normal
18324,Fuzzers
18325,Normal
18326,DoS
18327,Generic
18328,DoS
18329,Reconnaissance
18330,Fuzzers
18331,Fuzzers
18332,Fuzzers
18333,Fuzzers
18334,Generic
18335,Fuzzers
18336,Exploits
18337,DoS
18338,Fuzzers
18339,Fuzzers
18340,Normal
